prediction,confidence,label,hyper_radius,norm_radius
71,0.9920988082885742,71,1.3017603158950806,0.9999995782437459
78,0.9904263615608215,78,1.3017603158950806,0.9999995782437459
54,0.9933678507804871,54,1.3017603158950806,0.9999995782437459
6,0.6978234052658081,6,1.3017603158950806,0.9999995782437459
29,0.9873315691947937,29,1.3017603158950806,0.9999995782437459
89,0.993535041809082,89,1.3017603158950806,0.9999995782437459
78,0.9883720278739929,78,1.3017603158950806,0.9999995782437459
33,0.1258145421743393,33,1.0280226469039917,0.5157647743061029
35,0.9866769313812256,11,1.3017603158950806,0.9999995782437459
67,0.9869988560676575,67,1.3017603158950806,0.9999995782437459
22,0.9918055534362793,22,1.3017603158950806,0.9999995782437459
18,0.9938503503799438,18,1.3017604351043701,0.9999997891218729
26,0.8172354698181152,27,1.2367167472839355,0.8849392001455902
21,0.9915052056312561,21,1.3017603158950806,0.9999995782437459
13,0.9913041591644287,13,1.3017603158950806,0.9999995782437459
21,0.9910249710083008,21,1.3017604351043701,0.9999997891218729
50,0.8834600448608398,50,1.2168618440628052,0.8498163936866885
75,0.976166307926178,75,1.3017603158950806,0.9999995782437459
37,0.9656678438186646,37,1.3017603158950806,0.9999995782437459
35,0.0961855873465538,35,1.1185747385025024,0.6759490649189369
26,0.9922738671302795,26,1.3017603158950806,0.9999995782437459
83,0.9773955941200256,83,1.3017603158950806,0.9999995782437459
96,0.8311798572540283,47,1.3017603158950806,0.9999995782437459
86,0.6479698419570923,95,1.2709052562713623,0.9454177817286966
43,0.9850737452507019,43,1.3017603158950806,0.9999995782437459
69,0.9937059283256531,69,1.3017603158950806,0.9999995782437459
76,0.992064893245697,76,1.3017604351043701,0.9999997891218729
17,0.9920276999473572,17,1.3017603158950806,0.9999995782437459
57,0.9924269914627075,57,1.3017603158950806,0.9999995782437459
59,0.9912973642349243,59,1.3017603158950806,0.9999995782437459
25,0.9943193197250366,25,1.3017603158950806,0.9999995782437459
20,0.9923741221427917,20,1.3017604351043701,0.9999997891218729
27,0.9908045530319214,27,1.3017603158950806,0.9999995782437459
0,0.9749455451965332,0,1.3017603158950806,0.9999995782437459
9,0.9933112859725952,9,1.3017603158950806,0.9999995782437459
71,0.9866134524345398,71,1.3017603158950806,0.9999995782437459
8,0.8199514150619507,8,1.3017603158950806,0.9999995782437459
43,0.9933399558067322,43,1.3017603158950806,0.9999995782437459
57,0.9876668453216553,57,1.3017603158950806,0.9999995782437459
56,0.9918964505195618,56,1.3017603158950806,0.9999995782437459
85,0.9929715991020203,85,1.3017603158950806,0.9999995782437459
10,0.031083794310688972,10,0.7840815186500549,0.0842392745539374
19,0.9942293167114258,19,1.3017603158950806,0.9999995782437459
92,0.9919706583023071,92,1.3017603158950806,0.9999995782437459
33,0.994070827960968,33,1.3017603158950806,0.9999995782437459
20,0.98158860206604,20,1.3017603158950806,0.9999995782437459
3,0.6836830973625183,21,1.3017603158950806,0.9999995782437459
64,0.128666952252388,50,1.1342905759811401,0.7037499719268493
70,0.9929556846618652,70,1.3017603158950806,0.9999995782437459
46,0.631260871887207,46,1.3017603158950806,0.9999995782437459
11,0.29209014773368835,11,1.2139005661010742,0.844577970131433
16,0.9938127994537354,16,1.3017603158950806,0.9999995782437459
1,0.9913399815559387,1,1.3017603158950806,0.9999995782437459
74,0.9927082657814026,74,1.3017603158950806,0.9999995782437459
33,0.10843195021152496,33,1.1785858869552612,0.7821072228816264
91,0.749421238899231,91,1.3017603158950806,0.9999995782437459
60,0.9914230704307556,60,1.3017603158950806,0.9999995782437459
64,0.793038547039032,64,1.3017603158950806,0.9999995782437459
52,0.9921329617500305,52,1.3017604351043701,0.9999997891218729
23,0.9936733245849609,23,1.3017603158950806,0.9999995782437459
4,0.98811274766922,4,1.3017603158950806,0.9999995782437459
11,0.9918631315231323,11,1.3017603158950806,0.9999995782437459
52,0.9885650277137756,52,1.3017604351043701,0.9999997891218729
17,0.980878472328186,37,1.3017603158950806,0.9999995782437459
24,0.9305122494697571,24,1.3017603158950806,0.9999995782437459
95,0.9920952916145325,95,1.3017603158950806,0.9999995782437459
58,0.5759745836257935,25,1.2011855840682983,0.8220854982169727
39,0.9932287931442261,39,1.3017603158950806,0.9999995782437459
51,0.9938846230506897,51,1.3017603158950806,0.9999995782437459
58,0.9783002734184265,58,1.3017603158950806,0.9999995782437459
58,0.9880784153938293,58,1.3017603158950806,0.9999995782437459
77,0.9864726066589355,77,1.3017604351043701,0.9999997891218729
18,0.13995186984539032,18,1.2728826999664307,0.9489158281010077
60,0.9676789045333862,59,1.3017603158950806,0.9999995782437459
45,0.9191848635673523,45,1.3017604351043701,0.9999997891218729
66,0.9910938143730164,66,1.3017603158950806,0.9999995782437459
58,0.9921985268592834,58,1.3017603158950806,0.9999995782437459
20,0.9192103743553162,20,1.263663649559021,0.93260756814184
24,0.07299681007862091,24,1.035343050956726,0.5287143783349717
80,0.9745519757270813,4,1.3017603158950806,0.9999995782437459
36,0.9921906590461731,36,1.3017603158950806,0.9999995782437459
8,0.9931556582450867,8,1.3017603158950806,0.9999995782437459
87,0.5838810801506042,87,1.3017603158950806,0.9999995782437459
10,0.9821152687072754,10,1.3017603158950806,0.9999995782437459
98,0.21106301248073578,30,1.0925495624542236,0.6299112066014132
47,0.2630864083766937,47,1.197422981262207,0.8154295518913607
54,0.993449866771698,54,1.3017603158950806,0.9999995782437459
99,0.9769783616065979,99,1.3017603158950806,0.9999995782437459
51,0.9806942939758301,51,1.3017603158950806,0.9999995782437459
10,0.619046151638031,83,1.3017603158950806,0.9999995782437459
9,0.9935105443000793,9,1.3017603158950806,0.9999995782437459
33,0.8226800560951233,37,1.3017603158950806,0.9999995782437459
74,0.9176757335662842,4,1.3017604351043701,0.9999997891218729
83,0.7822604179382324,83,1.3017603158950806,0.9999995782437459
95,0.992900013923645,95,1.3017603158950806,0.9999995782437459
83,0.9329507350921631,83,1.3017603158950806,0.9999995782437459
18,0.07800965011119843,32,1.0117820501327515,0.4870355817827025
95,0.5565803647041321,73,1.3017603158950806,0.9999995782437459
18,0.9940571784973145,18,1.3017603158950806,0.9999995782437459
40,0.9929563999176025,40,1.3017603158950806,0.9999995782437459
39,0.9924537539482117,39,1.3017603158950806,0.9999995782437459
50,0.06522507965564728,64,1.1206834316253662,0.6796792881091834
22,0.9927223324775696,22,1.3017604351043701,0.9999997891218729
80,0.5276249051094055,80,1.3017603158950806,0.9999995782437459
16,0.9814463257789612,28,1.3017603158950806,0.9999995782437459
28,0.993059515953064,28,1.3017603158950806,0.9999995782437459
84,0.40804463624954224,40,1.2154690027236938,0.8473524936496688
95,0.9931360483169556,95,1.3017603158950806,0.9999995782437459
98,0.9904946088790894,98,1.3017603158950806,0.9999995782437459
83,0.9928239583969116,83,1.3017603158950806,0.9999995782437459
12,0.9933624267578125,12,1.3017603158950806,0.9999995782437459
7,0.9824809432029724,24,1.3017603158950806,0.9999995782437459
45,0.1433066874742508,45,1.0394725799560547,0.5360194075357931
13,0.9879828691482544,13,1.3017603158950806,0.9999995782437459
94,0.9921287298202515,94,1.3017603158950806,0.9999995782437459
24,0.9926502108573914,24,1.3017603158950806,0.9999995782437459
58,0.9771899580955505,58,1.3017603158950806,0.9999995782437459
63,0.9897884726524353,63,1.3017603158950806,0.9999995782437459
7,0.9819909930229187,7,1.3017603158950806,0.9999995782437459
87,0.8163343071937561,87,1.3017603158950806,0.9999995782437459
6,0.993151068687439,6,1.3017603158950806,0.9999995782437459
78,0.9943276047706604,78,1.3017603158950806,0.9999995782437459
68,0.991477906703949,68,1.3017603158950806,0.9999995782437459
60,0.9889995455741882,60,1.3017603158950806,0.9999995782437459
6,0.9935158491134644,6,1.3017603158950806,0.9999995782437459
23,0.9906009435653687,23,1.3017603158950806,0.9999995782437459
44,0.7731903195381165,44,1.2387397289276123,0.8885178019624529
31,0.9937844276428223,31,1.3017603158950806,0.9999995782437459
80,0.9871591329574585,80,1.3017603158950806,0.9999995782437459
93,0.8784435391426086,93,1.3017603158950806,0.9999995782437459
67,0.9522537589073181,73,1.3017603158950806,0.9999995782437459
98,0.9576399326324463,98,1.3017603158950806,0.9999995782437459
49,0.9918792843818665,49,1.3017604351043701,0.9999997891218729
90,0.9837154746055603,90,1.3017603158950806,0.9999995782437459
97,0.9923545122146606,97,1.3017603158950806,0.9999995782437459
96,0.33012935519218445,59,1.3017603158950806,0.9999995782437459
2,0.5853869318962097,2,1.3017603158950806,0.9999995782437459
67,0.9929099678993225,67,1.3017604351043701,0.9999997891218729
16,0.8652881979942322,16,1.3017603158950806,0.9999995782437459
81,0.9839757680892944,81,1.3017603158950806,0.9999995782437459
94,0.9882498979568481,94,1.3017603158950806,0.9999995782437459
55,0.13424956798553467,27,1.1458052396774292,0.7241191119795541
99,0.16144201159477234,76,0.9404799342155457,0.3609039965728087
77,0.9940859079360962,77,1.3017603158950806,0.9999995782437459
12,0.19330400228500366,12,1.0406264066696167,0.5380604969279802
44,0.5193946957588196,18,1.3017603158950806,0.9999995782437459
0,0.9902965426445007,0,1.3017603158950806,0.9999995782437459
76,0.8713085651397705,76,1.3017605543136597,1.0
79,0.9940661191940308,79,1.3017603158950806,0.9999995782437459
12,0.8127719759941101,71,1.3017603158950806,0.9999995782437459
89,0.9922007918357849,89,1.3017603158950806,0.9999995782437459
57,0.9935990571975708,57,1.3017603158950806,0.9999995782437459
59,0.9866151213645935,47,1.3017604351043701,0.9999997891218729
24,0.9933984279632568,24,1.3017603158950806,0.9999995782437459
65,0.9931601285934448,65,1.3017603158950806,0.9999995782437459
10,0.1170482486486435,0,0.9256975650787354,0.33475437073914155
32,0.7710291147232056,32,1.2148221731185913,0.8462082689320319
36,0.9917548894882202,36,1.3017603158950806,0.9999995782437459
82,0.9923553466796875,82,1.3017603158950806,0.9999995782437459
31,0.9932204484939575,31,1.3017603158950806,0.9999995782437459
23,0.9928959012031555,23,1.3017603158950806,0.9999995782437459
24,0.9927442073822021,24,1.3017603158950806,0.9999995782437459
34,0.9934203028678894,34,1.3017604351043701,0.9999997891218729
21,0.9845616221427917,21,1.3017603158950806,0.9999995782437459
11,0.6353713274002075,11,1.3017603158950806,0.9999995782437459
53,0.9894073605537415,53,1.3017603158950806,0.9999995782437459
80,0.9932015538215637,80,1.3017603158950806,0.9999995782437459
44,0.9901385307312012,44,1.3017603158950806,0.9999995782437459
4,0.9781079888343811,4,1.3017603158950806,0.9999995782437459
39,0.9921272993087769,39,1.3017603158950806,0.9999995782437459
91,0.9928359389305115,91,1.3017603158950806,0.9999995782437459
16,0.9924752116203308,16,1.3017603158950806,0.9999995782437459
36,0.9901981353759766,36,1.3017603158950806,0.9999995782437459
68,0.9902852177619934,68,1.3017603158950806,0.9999995782437459
50,0.9858185648918152,50,1.296231985092163,0.9902201050995497
66,0.7685514092445374,97,1.3017603158950806,0.9999995782437459
58,0.7764535546302795,58,1.3017603158950806,0.9999995782437459
31,0.8627001643180847,31,1.3017603158950806,0.9999995782437459
6,0.9930764436721802,6,1.3017603158950806,0.9999995782437459
42,0.9913443326950073,42,1.3017603158950806,0.9999995782437459
80,0.9923845529556274,80,1.3017603158950806,0.9999995782437459
76,0.9927207827568054,76,1.3017603158950806,0.9999995782437459
89,0.9670115113258362,89,1.3017603158950806,0.9999995782437459
55,0.9803917407989502,55,1.3017603158950806,0.9999995782437459
19,0.9940115809440613,19,1.3017603158950806,0.9999995782437459
91,0.9479047060012817,91,1.3017603158950806,0.9999995782437459
70,0.949857771396637,70,1.2899384498596191,0.979087005257508
1,0.8838582634925842,1,1.2795295715332031,0.9606739707117695
6,0.9410285353660583,6,1.2882719039916992,0.97613892904067
62,0.4924609959125519,62,1.2828660011291504,0.9665760277330042
99,0.9935328960418701,99,1.3017603158950806,0.9999995782437459
51,0.9938114285469055,51,1.3017603158950806,0.9999995782437459
96,0.9922943115234375,96,1.3017603158950806,0.9999995782437459
0,0.9910838603973389,83,1.3017603158950806,0.9999995782437459
42,0.8651376962661743,42,1.3017604351043701,0.9999997891218729
18,0.9918165802955627,18,1.3017603158950806,0.9999995782437459
67,0.9929960370063782,67,1.3017603158950806,0.9999995782437459
65,0.587216854095459,66,1.286013126373291,0.9721432102884064
40,0.9922115802764893,40,1.3017604351043701,0.9999997891218729
62,0.9917723536491394,62,1.3017603158950806,0.9999995782437459
78,0.9903034567832947,78,1.3017604351043701,0.9999997891218729
84,0.9937993884086609,84,1.3017603158950806,0.9999995782437459
28,0.9929775595664978,28,1.3017603158950806,0.9999995782437459
89,0.9886927604675293,89,1.3017603158950806,0.9999995782437459
30,0.991848349571228,30,1.3017603158950806,0.9999995782437459
66,0.9917905330657959,66,1.3017603158950806,0.9999995782437459
6,0.9908621311187744,18,1.3017603158950806,0.9999995782437459
19,0.9573583006858826,38,1.3017603158950806,0.9999995782437459
42,0.9937642812728882,42,1.3017604351043701,0.9999997891218729
92,0.9896019101142883,92,1.3017603158950806,0.9999995782437459
27,0.9672431945800781,27,1.3017603158950806,0.9999995782437459
35,0.8397872447967529,11,1.3017603158950806,0.9999995782437459
86,0.9921240210533142,86,1.3017603158950806,0.9999995782437459
44,0.9658898115158081,44,1.3017603158950806,0.9999995782437459
96,0.9914107322692871,96,1.3017603158950806,0.9999995782437459
12,0.9940282106399536,12,1.3017603158950806,0.9999995782437459
16,0.9750500321388245,16,1.3017603158950806,0.9999995782437459
67,0.9894371032714844,67,1.3017603158950806,0.9999995782437459
34,0.4619828462600708,43,1.3017603158950806,0.9999995782437459
89,0.9399279356002808,89,1.3017603158950806,0.9999995782437459
96,0.967276394367218,96,1.3017603158950806,0.9999995782437459
12,0.9894160032272339,12,1.3017603158950806,0.9999995782437459
40,0.9932969212532043,40,1.3017604351043701,0.9999997891218729
7,0.9888508915901184,7,1.3017603158950806,0.9999995782437459
25,0.13656367361545563,86,1.1512296199798584,0.7337146993969201
44,0.9513852000236511,77,1.3017603158950806,0.9999995782437459
76,0.992476761341095,76,1.3017603158950806,0.9999995782437459
31,0.9936553239822388,31,1.3017603158950806,0.9999995782437459
18,0.9272871017456055,18,1.3017603158950806,0.9999995782437459
28,0.9924823641777039,28,1.3017603158950806,0.9999995782437459
3,0.0785261020064354,19,1.0060244798660278,0.47685059000009594
18,0.9880173206329346,18,1.3017603158950806,0.9999995782437459
41,0.9927372336387634,41,1.3017604351043701,0.9999997891218729
51,0.8903281092643738,42,1.3017603158950806,0.9999995782437459
97,0.4704023599624634,43,1.240275263786316,0.8912341231176096
15,0.4537484347820282,31,1.3017603158950806,0.9999995782437459
93,0.6550102829933167,93,1.3017603158950806,0.9999995782437459
15,0.9935965538024902,15,1.3017603158950806,0.9999995782437459
61,0.991830050945282,10,1.3017604351043701,0.9999997891218729
8,0.9926552772521973,8,1.3017603158950806,0.9999995782437459
17,0.9892262816429138,37,1.3017603158950806,0.9999995782437459
89,0.9686368107795715,89,1.3017603158950806,0.9999995782437459
32,0.9787195324897766,32,1.3017603158950806,0.9999995782437459
67,0.9916470050811768,67,1.3017603158950806,0.9999995782437459
12,0.9927676916122437,12,1.3017603158950806,0.9999995782437459
2,0.991798996925354,2,1.3017603158950806,0.9999995782437459
31,0.18463556468486786,19,1.199878454208374,0.8197732195533369
91,0.993893563747406,91,1.3017603158950806,0.9999995782437459
94,0.9885038733482361,94,1.3017603158950806,0.9999995782437459
14,0.9437403678894043,7,1.2259869575500488,0.8659584816817024
71,0.9900997281074524,71,1.3017603158950806,0.9999995782437459
36,0.9886808395385742,36,1.3017603158950806,0.9999995782437459
61,0.9902889728546143,61,1.3017603158950806,0.9999995782437459
62,0.991665780544281,62,1.3017603158950806,0.9999995782437459
5,0.9870311617851257,5,1.3017603158950806,0.9999995782437459
60,0.9487127065658569,60,1.3017603158950806,0.9999995782437459
45,0.6900404095649719,45,1.3017604351043701,0.9999997891218729
91,0.9716005921363831,91,1.3017603158950806,0.9999995782437459
34,0.9822484254837036,34,1.3017603158950806,0.9999995782437459
95,0.35831812024116516,95,1.1744493246078491,0.7747897518713062
9,0.9914205074310303,9,1.3017603158950806,0.9999995782437459
1,0.6667800545692444,40,1.3017604351043701,0.9999997891218729
68,0.9920538663864136,68,1.3017603158950806,0.9999995782437459
62,0.9898452758789062,62,1.3017603158950806,0.9999995782437459
99,0.9181516170501709,99,1.3017603158950806,0.9999995782437459
66,0.9928414821624756,66,1.3017604351043701,0.9999997891218729
21,0.6453669667243958,46,1.3017603158950806,0.9999995782437459
24,0.9719556570053101,7,1.3017603158950806,0.9999995782437459
10,0.9927317500114441,10,1.3017603158950806,0.9999995782437459
10,0.9874807000160217,10,1.3017604351043701,0.9999997891218729
68,0.9824969172477722,68,1.3017603158950806,0.9999995782437459
3,0.0693780779838562,34,1.0283522605895996,0.5163478523275304
37,0.95014488697052,37,1.3017603158950806,0.9999995782437459
58,0.9922854900360107,58,1.3017603158950806,0.9999995782437459
48,0.9922274351119995,48,1.3017604351043701,0.9999997891218729
40,0.9941508173942566,40,1.3017603158950806,0.9999995782437459
96,0.9904438853263855,96,1.3017603158950806,0.9999995782437459
14,0.9861417412757874,14,1.3017603158950806,0.9999995782437459
35,0.8779945969581604,11,1.3017603158950806,0.9999995782437459
66,0.9737693071365356,66,1.2788925170898438,0.9595470380005549
64,0.992997407913208,64,1.3017603158950806,0.9999995782437459
39,0.9932534098625183,39,1.3017603158950806,0.9999995782437459
60,0.9080888628959656,33,1.2692322731018066,0.9424583180929954
94,0.9921254515647888,94,1.3017603158950806,0.9999995782437459
63,0.9934886693954468,63,1.3017603158950806,0.9999995782437459
10,0.9663255214691162,10,1.3017603158950806,0.9999995782437459
26,0.7835147976875305,89,1.3017603158950806,0.9999995782437459
54,0.9212296009063721,92,1.3017603158950806,0.9999995782437459
90,0.6196122169494629,90,1.2206822633743286,0.8565746159039433
99,0.7565970420837402,65,1.3017603158950806,0.9999995782437459
90,0.9671683311462402,90,1.3017603158950806,0.9999995782437459
33,0.9945663213729858,33,1.3017603158950806,0.9999995782437459
28,0.9923442006111145,28,1.3017603158950806,0.9999995782437459
29,0.9937944412231445,29,1.3017603158950806,0.9999995782437459
5,0.19852297008037567,87,1.160756230354309,0.7505670249240022
86,0.9851490259170532,86,1.3017604351043701,0.9999997891218729
7,0.9711760878562927,7,1.3017603158950806,0.9999995782437459
0,0.9924060702323914,0,1.3017603158950806,0.9999995782437459
94,0.9925878643989563,94,1.3017603158950806,0.9999995782437459
11,0.48944199085235596,11,1.3017603158950806,0.9999995782437459
26,0.9922635555267334,26,1.3017603158950806,0.9999995782437459
6,0.9932397603988647,6,1.3017603158950806,0.9999995782437459
41,0.9934746623039246,41,1.3017603158950806,0.9999995782437459
50,0.209219828248024,21,1.2305541038513184,0.8740376444871027
69,0.9921649694442749,69,1.3017603158950806,0.9999995782437459
29,0.9599621295928955,27,1.3017603158950806,0.9999995782437459
29,0.974802553653717,29,1.3017603158950806,0.9999995782437459
67,0.9829796552658081,67,1.3017603158950806,0.9999995782437459
85,0.9934281706809998,85,1.3017603158950806,0.9999995782437459
65,0.9919413328170776,65,1.3017603158950806,0.9999995782437459
40,0.9852352142333984,40,1.3017603158950806,0.9999995782437459
57,0.9848994016647339,57,1.3017603158950806,0.9999995782437459
72,0.9821363091468811,72,1.3017603158950806,0.9999995782437459
30,0.9907711744308472,30,1.3017604351043701,0.9999997891218729
64,0.803166389465332,74,1.3017603158950806,0.9999995782437459
27,0.9342432022094727,27,1.3017603158950806,0.9999995782437459
4,0.8520419001579285,3,1.3017603158950806,0.9999995782437459
49,0.9895249605178833,49,1.3017603158950806,0.9999995782437459
47,0.9654780030250549,52,1.3017603158950806,0.9999995782437459
99,0.12415976077318192,95,1.1650261878967285,0.7581204685585458
40,0.9935274720191956,40,1.3017603158950806,0.9999995782437459
93,0.7487176656723022,93,1.3017603158950806,0.9999995782437459
80,0.7207059860229492,77,1.3017603158950806,0.9999995782437459
69,0.2881065905094147,91,1.3017603158950806,0.9999995782437459
6,0.9908215999603271,6,1.3017604351043701,0.9999997891218729
57,0.990592896938324,57,1.3017603158950806,0.9999995782437459
72,0.9239277243614197,72,1.3017603158950806,0.9999995782437459
16,0.9938971400260925,16,1.3017603158950806,0.9999995782437459
98,0.12234697490930557,98,1.1363816261291504,0.7074489851542853
89,0.44782665371894836,89,1.279823899269104,0.9611946288075759
40,0.9631211757659912,40,1.3017603158950806,0.9999995782437459
47,0.9618214964866638,96,1.3017603158950806,0.9999995782437459
71,0.9927170276641846,71,1.3017603158950806,0.9999995782437459
3,0.4790533781051636,3,1.189487338066101,0.8013916058485362
46,0.7861911058425903,2,1.3017603158950806,0.9999995782437459
66,0.9879593849182129,66,1.3017603158950806,0.9999995782437459
65,0.5582176446914673,27,1.179931879043579,0.7844882478146963
8,0.991169810295105,8,1.3017603158950806,0.9999995782437459
53,0.9858442544937134,53,1.3017603158950806,0.9999995782437459
96,0.13515704870224,33,1.0654789209365845,0.5820239471092352
3,0.0904078409075737,55,1.1743583679199219,0.7746288518603299
81,0.8661140203475952,81,1.3017603158950806,0.9999995782437459
88,0.9476786851882935,88,1.2794609069824219,0.9605525049105608
96,0.9895803332328796,96,1.3017603158950806,0.9999995782437459
68,0.9870331287384033,68,1.3017603158950806,0.9999995782437459
42,0.9936574101448059,42,1.3017603158950806,0.9999995782437459
77,0.9923642873764038,77,1.3017603158950806,0.9999995782437459
10,0.8512065410614014,10,1.3017603158950806,0.9999995782437459
27,0.9862287044525146,27,1.3017603158950806,0.9999995782437459
32,0.989737331867218,32,1.3017603158950806,0.9999995782437459
79,0.36716949939727783,79,1.3017604351043701,0.9999997891218729
98,0.9930211901664734,98,1.3017603158950806,0.9999995782437459
69,0.11047505587339401,18,1.0759377479553223,0.6005253395902279
51,0.9937798380851746,51,1.3017603158950806,0.9999995782437459
35,0.9147089123725891,2,1.3017603158950806,0.9999995782437459
19,0.9927929639816284,19,1.3017603158950806,0.9999995782437459
31,0.9667343497276306,31,1.3017603158950806,0.9999995782437459
67,0.1591038554906845,67,1.1671273708343506,0.7618374064267851
36,0.9861854910850525,36,1.3017603158950806,0.9999995782437459
10,0.3290422558784485,10,1.173128366470337,0.7724530113449269
16,0.9926471710205078,16,1.3017603158950806,0.9999995782437459
5,0.9931415915489197,5,1.3017603158950806,0.9999995782437459
81,0.992954432964325,81,1.3017603158950806,0.9999995782437459
85,0.993895947933197,85,1.3017603158950806,0.9999995782437459
80,0.07847520709037781,26,1.0316150188446045,0.5221195866662182
85,0.9927520751953125,85,1.3017604351043701,0.9999997891218729
65,0.9935176372528076,65,1.3017603158950806,0.9999995782437459
22,0.8432334065437317,22,1.3017603158950806,0.9999995782437459
4,0.9866710305213928,55,1.3017603158950806,0.9999995782437459
58,0.27992501854896545,85,1.1289128065109253,0.6942368378571788
22,0.9855149984359741,22,1.3017603158950806,0.9999995782437459
22,0.9478809237480164,22,1.3017603158950806,0.9999995782437459
