prediction,confidence,label,hyper_radius,norm_radius
79,0.9992282390594482,79,4.4793500900268555,0.7324983131093011
12,0.9851181507110596,71,3.7055656909942627,0.571036045656568
89,0.9970541000366211,89,4.136735916137695,0.6610064848342021
57,0.9984373450279236,57,4.302697658538818,0.6956370088819777
59,0.9872195720672607,47,3.6677796840667725,0.5631514018667412
24,0.9996834993362427,24,4.904196739196777,0.8211492388457633
65,0.9985688924789429,65,4.172835826873779,0.6685392981728746
10,0.43586838245391846,0,3.0021753311157227,0.42426260003996896
32,0.999594509601593,32,4.575504779815674,0.7525624992817376
36,0.9927123785018921,36,3.828735113143921,0.5967372800133091
82,0.9997554421424866,82,5.0951433181762695,0.8609932414425029
31,0.9991287589073181,31,4.4663615226745605,0.7297880445405809
23,0.99652498960495,23,4.1207380294799805,0.6576682745298384
24,0.9995205402374268,24,4.757476806640625,0.7905338206224881
34,0.999752938747406,34,4.940216064453125,0.8286652367584615
21,0.9367603063583374,21,3.147110939025879,0.45450569090232223
35,0.8732224702835083,11,4.191217422485352,0.6723749067875666
53,0.8564218878746033,53,3.7845609188079834,0.5875196405916622
80,0.9997439980506897,80,4.846433162689209,0.8090959614073039
44,0.9995158910751343,44,4.490438938140869,0.7348121754231007
4,0.9794880747795105,4,3.3619399070739746,0.4993331290607326
39,0.9994975328445435,39,4.701061248779297,0.7787618284457407
91,0.9992409944534302,91,4.554725646972656,0.7482266068694199
16,0.9989966750144958,16,4.436098098754883,0.7234731058405198
36,0.9937915205955505,36,3.8673205375671387,0.6047887348187921
68,0.9573183059692383,68,3.312211036682129,0.4889564192416034
50,0.9708631634712219,50,3.272179365158081,0.4806031822646409
97,0.6296353340148926,97,3.262221097946167,0.4785252334122912
89,0.7791935801506042,58,3.0329010486602783,0.4306740035653678
31,0.7434386014938354,31,2.871854305267334,0.3970690712526811
6,0.9981377124786377,6,4.231570243835449,0.6807951567195213
42,0.9840664863586426,42,3.4977240562438965,0.5276666243296031
80,0.9919662475585938,80,3.741086483001709,0.5784480167772181
76,0.9974334836006165,76,4.150590419769287,0.6638974446074745
89,0.9890255331993103,89,3.6972107887268066,0.5692926640813696
55,0.9958041310310364,55,3.867579698562622,0.6048428128307272
19,0.999760091304779,19,4.865924835205078,0.8131632050022808
91,0.9669410586357117,91,3.3291828632354736,0.49249785740130725
70,0.9980985522270203,70,4.386643886566162,0.7131537077690899
44,0.8785721659660339,1,2.993896722793579,0.422535138394687
6,0.9887500405311584,6,3.6491451263427734,0.5592630087344198
62,0.888627290725708,62,3.152764081954956,0.455685307959353
99,0.9939708709716797,99,3.796299934387207,0.589969170558219
51,0.9996263980865479,51,4.676643371582031,0.7736666548759685
96,0.9971938133239746,96,4.147017955780029,0.6631519938891349
0,0.9937764406204224,83,4.039439678192139,0.6407040967103903
42,0.4310612380504608,42,2.7053751945495605,0.3623305901801594
18,0.999452531337738,18,4.55550479888916,0.748389189153692
67,0.9994457364082336,67,4.522489070892334,0.7414999389818936
80,0.650587260723114,66,2.792559862136841,0.38052304034244566
40,0.9982596039772034,40,4.140780925750732,0.661850539618462
62,0.9997954964637756,62,5.043370723724365,0.8501900765007357
78,0.999805748462677,78,4.875179290771484,0.8150942925011508
84,0.9997268319129944,84,4.750636577606201,0.789106499405913
28,0.9993898868560791,28,4.6212158203125,0.7621008257916396
89,0.9995585083961487,89,4.766353130340576,0.7923860049687096
30,0.9976480603218079,30,4.195025444030762,0.6731695102895233
66,0.9998155236244202,66,4.975255966186523,0.8359768625708568
18,0.8181282877922058,18,3.118530750274658,0.44854198565604364
75,0.09428288787603378,38,2.1798949241638184,0.2526808788856009
42,0.9997772574424744,42,4.891596794128418,0.8185200624200553
92,0.9907329082489014,92,3.802393674850464,0.5912407252105174
27,0.6144058108329773,27,2.936990737915039,0.41066081091844514
21,0.8643256425857544,11,3.2740478515625,0.48099307129825186
86,0.9939498901367188,86,3.895007371902466,0.6105660276357049
44,0.9985009431838989,44,4.140893936157227,0.6618741210146508
96,0.6869156360626221,96,3.9154233932495117,0.6148261511315761
12,0.9989389777183533,12,4.410612106323242,0.7181550532519169
16,0.9424603581428528,16,3.301273822784424,0.4866741977885128
67,0.7046201229095459,67,3.135488748550415,0.45208053832845013
43,0.8304744958877563,43,3.141697883605957,0.4533761718747474
89,0.9970359802246094,89,4.137282848358154,0.661120610831791
96,0.8821101188659668,96,3.351196527481079,0.49709135417958605
12,0.9865514039993286,12,3.6198818683624268,0.5531567703656076
40,0.9993878602981567,40,4.463840484619141,0.7292619903564029
7,0.9956321120262146,7,3.978588581085205,0.628006559608123
73,0.36809059977531433,86,2.558727979660034,0.3317303456400859
44,0.8480838537216187,77,3.2639787197113037,0.4788919887977423
76,0.9994847774505615,76,4.684749126434326,0.7753580479300335
31,0.9994031190872192,31,4.5953049659729,0.7566941190933142
18,0.2633368968963623,18,2.3233556747436523,0.28261621760275607
28,0.7801384329795837,28,3.9787261486053467,0.6280352652317537
46,0.5059354901313782,19,2.932971715927124,0.40982217886031314
18,0.9552951455116272,18,3.1379411220550537,0.4525922645757033
41,0.9995964169502258,41,4.814300537109375,0.8023909844242888
42,0.7243160009384155,42,3.9233391284942627,0.6164778936101929
15,0.387073278427124,43,3.143718719482422,0.45379785101841036
15,0.23394179344177246,31,2.5828166007995605,0.33675681476231223
93,0.9652338624000549,93,3.2578604221343994,0.47761530991800194
15,0.9841227531433105,15,3.4873769283294678,0.5255075335844602
61,0.9971712231636047,10,4.213987827301025,0.6771263093707046
8,0.9995582699775696,8,4.867490291595459,0.8134898620642548
17,0.9967467784881592,37,4.231566905975342,0.6807944602225875
89,0.9956016540527344,89,4.0129499435424805,0.6351765975438235
32,0.6864453554153442,32,2.5020992755889893,0.3199138771591343
67,0.9964388608932495,67,4.005820274353027,0.6336888800931276
12,0.9965691566467285,12,4.031904697418213,0.639131804632013
2,0.9985800981521606,2,4.340479850769043,0.7035208566753087
19,0.6932360529899597,19,2.740055799484253,0.3695672430726042
91,0.9988928437232971,91,4.433903217315674,0.7230151093567349
94,0.9983896017074585,94,4.425300121307373,0.7212199382595268
79,0.9758554697036743,7,3.5302422046661377,0.5344520467084773
71,0.9944610595703125,71,3.925041675567627,0.6168331567962355
36,0.9992157220840454,36,4.54548978805542,0.746299399853467
61,0.9963275790214539,61,4.158481597900391,0.6655440628586493
62,0.9991604089736938,62,4.575677871704102,0.7525986176227356
5,0.9979641437530518,5,4.2642436027526855,0.6876129662058196
60,0.9855917692184448,60,3.901688814163208,0.6119602154981413
45,0.5979167222976685,45,3.6164541244506836,0.5524415177643284
91,0.5269518494606018,91,3.2405269145965576,0.4739984013405377
34,0.9993212223052979,34,4.598225116729736,0.7573034544108678
95,0.5681257843971252,95,3.715895891189575,0.5731916041672606
9,0.7900627851486206,9,3.8880064487457275,0.6091051750667431
40,0.5396280884742737,40,2.3124375343322754,0.28033797613214456
68,0.995093584060669,68,4.056556224822998,0.6442757329871545
62,0.9993777275085449,62,4.682631492614746,0.7749161703752889
99,0.7047538757324219,99,3.423116683959961,0.5120986243638309
66,0.999920129776001,66,5.254264831542969,0.8941964442737032
21,0.5974149107933044,46,2.3926713466644287,0.29708002117947674
7,0.4303782880306244,7,3.2336366176605225,0.47256063266995485
10,0.9963764548301697,10,3.9516067504882812,0.6223763768935948
10,0.8513888120651245,10,3.2137961387634277,0.468420605145391
68,0.9956990480422974,68,4.181008338928223,0.6702446211656164
19,0.9943318367004395,34,3.902662992477417,0.6121634931032625
81,0.8204319477081299,37,3.081286907196045,0.4407704728681858
58,0.9955161213874817,58,4.13808012008667,0.6612869740994183
48,0.9988889098167419,48,4.498579978942871,0.736510931444752
40,0.9995878338813782,40,4.585339069366455,0.754614578247973
96,0.9880109429359436,96,3.708087682723999,0.57156229883987
88,0.481717050075531,14,3.063019037246704,0.4369585948990256
35,0.5425959229469299,11,3.0743331909179688,0.43931947075585986
66,0.980597198009491,66,3.456064462661743,0.5189736958480474
64,0.9991495609283447,64,4.4038004875183105,0.7167337020090603
39,0.9991647005081177,39,4.530727863311768,0.7432190924137504
33,0.8716169595718384,33,3.2040326595306396,0.46638330186410937
94,0.9991546869277954,94,4.645693302154541,0.7672084368066591
63,0.9992483258247375,63,4.446731090545654,0.7256918465730684
10,0.7261509895324707,10,3.4978368282318115,0.5276901559760109
88,0.5395416617393494,89,3.1332600116729736,0.45161547737576474
54,0.9978001713752747,92,4.2231035232543945,0.679028442497039
90,0.9601140022277832,90,3.247197151184082,0.4753902509632677
38,0.21622976660728455,65,2.1809587478637695,0.25290286240837395
90,0.984993577003479,90,3.535980701446533,0.5356494741871023
33,0.9987102746963501,33,4.242499828338623,0.6830757861796203
28,0.9962673783302307,28,4.026693820953369,0.6380444734187168
29,0.9994169473648071,29,4.497683048248291,0.7363237727686713
5,0.879051923751831,87,3.0521557331085205,0.4346917958780416
86,0.9526944756507874,86,3.5177364349365234,0.53184252144626
7,0.9703116416931152,7,4.480454921722412,0.7327288535944043
0,0.9994586110115051,0,4.868607997894287,0.8137230890375313
94,0.9994856119155884,94,4.814731121063232,0.802480832528755
35,0.9139613509178162,11,3.1301252841949463,0.450961367255321
26,0.9990429282188416,26,4.363293170928955,0.7082812142190247
6,0.9997827410697937,6,4.942147731781006,0.8290683094840345
41,0.9996238946914673,41,4.839635372161865,0.8076774956517447
65,0.8393534421920776,21,3.0915515422821045,0.4429123501891064
69,0.9994590878486633,69,4.644613265991211,0.7669830702987788
27,0.8788695931434631,27,3.043701171875,0.43292761889438974
29,0.9988910555839539,29,4.297272682189941,0.6945050023653533
73,0.5401519536972046,67,2.8964080810546875,0.402192602197617
85,0.9992828965187073,85,4.5739030838012695,0.7522282802530532
65,0.9992094039916992,65,4.369966983795166,0.7096738100884695
40,0.9977693557739258,40,4.0789265632629395,0.6489436554377929
57,0.9974232912063599,57,4.130026817321777,0.659606525997171
72,0.9965954422950745,72,3.908968925476074,0.6134793250606413
30,0.9996693134307861,30,4.843567371368408,0.8084979690398157
4,0.9535953998565674,74,3.363457202911377,0.49964973666694673
27,0.9852425456047058,27,3.493345022201538,0.5267528701021776
4,0.9828978776931763,3,3.44830060005188,0.5173536439799208
49,0.9917474985122681,49,3.797631025314331,0.5902469235854807
47,0.5640148520469666,52,3.773158073425293,0.5851402578163001
73,0.9540150165557861,95,3.361881971359253,0.49932103986395227
40,0.9990800619125366,40,4.324863433837891,0.7002622460205274
93,0.7641670107841492,93,3.529780149459839,0.5343556316329207
74,0.40366941690444946,77,2.8378565311431885,0.3899749017329888
38,0.326858788728714,91,2.4502334594726562,0.3090912600530004
6,0.9994698166847229,6,4.648944854736328,0.7678869243197874
57,0.999847412109375,57,5.063695430755615,0.8544311458304883
72,0.996535062789917,72,3.9754836559295654,0.6273586682103028
16,0.9992326498031616,16,4.527994155883789,0.7426486614249302
98,0.998950183391571,98,4.481217384338379,0.7328879533940071
89,0.9904298186302185,89,3.7643439769744873,0.5833010581629167
40,0.9965632557868958,40,3.9374709129333496,0.6194267123787555
96,0.9621108770370483,96,3.8045074939727783,0.5916818067687661
71,0.9992938041687012,71,4.58445405960083,0.7544299070609416
3,0.992813766002655,3,3.745911121368408,0.579454753345312
35,0.8038410544395447,2,3.160315990447998,0.45726113227218046
66,0.9965620636940002,66,4.0136237144470215,0.6353171904248984
25,0.7870380282402039,27,2.732635736465454,0.3680189303886637
8,0.9999023675918579,8,5.381534576416016,0.9207532753638935
53,0.9985992312431335,53,4.52091121673584,0.7411706949313083
96,0.9101591110229492,33,2.9820287227630615,0.42005869379661526
4,0.30005785822868347,55,2.516282796859741,0.3228734916301715
81,0.9790956974029541,81,3.5702905654907227,0.5428087661701091
88,0.9848116636276245,88,3.654694080352783,0.5604208851371584
96,0.9945947527885437,96,3.9162888526916504,0.6150067428365663
68,0.919640839099884,68,3.2469048500061035,0.47532925773177515
42,0.9979056119918823,42,4.166890621185303,0.6672987376341323
77,0.9970180988311768,77,4.008511066436768,0.6342503561213698
10,0.9904882907867432,10,3.6987085342407227,0.5696051922055426
27,0.9648593664169312,27,3.2286367416381836,0.47151733001283397
32,0.9718868136405945,32,3.267367362976074,0.47959908243493937
50,0.4288942217826843,79,3.115083694458008,0.4478227033225043
98,0.9849823117256165,98,3.5483109951019287,0.5382223836105118
69,0.9495524168014526,18,3.236032247543335,0.47306051846933256
51,0.9993833303451538,51,4.513453960418701,0.7396146212815334
46,0.5468124151229858,2,2.754962205886841,0.3726776988796001
19,0.9996484518051147,19,4.740825653076172,0.7870592959182146
31,0.9823054075241089,31,3.5583174228668213,0.5403103819186212
67,0.587064802646637,67,2.9783267974853516,0.41928622894719864
36,0.9944450259208679,36,3.9579272270202637,0.623695243587614
10,0.8939110636711121,10,3.54040265083313,0.5365721833751057
16,0.9995392560958862,16,4.694827556610107,0.7774610706720017
5,0.9989287257194519,5,4.463841915130615,0.7292622888550889
81,0.9961510896682739,81,4.110788345336914,0.6555921166696044
85,0.9962713718414307,85,4.052016735076904,0.6433284971571234
6,0.36215806007385254,26,2.9607653617858887,0.4156217595791089
85,0.9994906187057495,85,4.691900730133057,0.7768503423605804
65,0.9995469450950623,65,4.548842430114746,0.7469989812737347
22,0.7435963153839111,22,3.460716485977173,0.5199444135747053
55,0.8122572898864746,55,3.010098695755005,0.4259159345115773
58,0.13593192398548126,85,2.091493844985962,0.23423460534070864
22,0.5579067468643188,22,3.0571930408477783,0.43574290925077774
22,0.9929664134979248,22,3.808635950088501,0.5925432739763722
10,0.9742446541786194,10,3.657270908355713,0.5609585807700878
18,0.9459061622619629,18,3.039952278137207,0.43214535333811827
35,0.9182578921318054,98,3.0760796070098877,0.4396838879016045
9,0.9997203946113586,9,4.877961158752441,0.8156747729457308
26,0.9964079260826111,26,3.9402108192443848,0.6199984368618813
27,0.9974604845046997,27,4.0471649169921875,0.6423160891139967
7,0.9828749895095825,7,3.5269012451171875,0.5337549030274782
5,0.9784931540489197,5,4.142638683319092,0.6622381899119285
58,0.9912490844726562,58,3.8644587993621826,0.6041915881975809
87,0.9995307922363281,87,4.690450668334961,0.7765477641926051
